customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
100462,28.0,Male,South,Post-Graduate,Unemployed,33709.59,6305.53,Business,632.0,1,45,16.484422491785097,2015-11-23,0
100463,37.0,Male,North,Graduate,Salaried,27842.55,8048.61,Other,672.0,1,47,5.130316023725342,2021-01-20,0
100464,34.0,Female,East,Post-Graduate,Self-Employed,37259.98,18703.46,Business,643.0,0,48,36.85163570301287,2020-10-07,1
100465,33.0,Male,North,Graduate,Self-Employed,,43341.74,Home,698.0,0,39,38.24083238251198,2019-06-18,0
100466,,Male,East,Graduate,Salaried,95799.04,54404.12,Education,669.0,1,49,60.58955986323042,2023-03-14,0
100467,43.0,Female,East,Post-Graduate,,109656.05,33073.88,Car,749.0,1,36,22.202512511983407,2025-10-02,0
100468,30.0,Female,East,Secondary,Salaried,9368.24,4256.56,Education,700.0,0,43,4.023683819680727,2021-05-14,0
100469,29.0,Male,East,Secondary,Self-Employed,97316.24,34412.85,Home,579.0,1,44,44.675425607883675,2023-10-18,0
100470,32.0,Male,West,Graduate,Salaried,23260.97,,Home,641.0,0,213,46.699612587255515,2023-05-27,0
100471,,Female,South,Graduate,Self-Employed,88303.53,40290.34,Education,645.0,1,43,50.556029485482284,2023-05-29,0
100472,20.0,,East,Post-Graduate,Unemployed,42116.62,11959.08,Business,676.0,2,47,56.483838060887294,2019-07-10,0
100473,49.0,Male,East,Secondary,Self-Employed,45523.11,12215.53,Business,715.0,2,46,56.739553122321055,2024-07-31,0
100474,51.0,Male,North,Graduate,Salaried,38364.08,8678.77,Education,667.0,0,46,12.418023939002005,2023-12-08,0
100475,33.0,Male,North,Graduate,Salaried,117319.73,45550.31,Education,685.0,0,31,57.865395986955534,2018-10-09,0
100476,41.0,Male,South,Primary,Self-Employed,16502.79,9603.33,Education,582.0,1,35,24.095364513260293,2017-04-30,0
100477,38.0,Male,South,Graduate,,72346.85,14471.78,Business,622.0,1,31,44.37186290190571,2020-09-17,0
100478,,Female,East,Secondary,Salaried,107368.17,15850.36,Home,535.0,0,46,34.67086897855523,2024-08-27,0
100479,46.0,Female,West,Secondary,Self-Employed,78907.14,12601.5,Business,677.0,0,43,12.490516121757882,2021-08-03,0
100480,34.0,Male,North,Post-Graduate,Salaried,285704.69,140437.95,Education,700.0,1,50,50.88645025421691,2017-06-22,0
100481,25.0,Female,North,Graduate,Self-Employed,29137.97,8014.47,Home,571.0,0,54,21.79017271710398,2019-11-18,0
100482,19.0,Female,West,Graduate,Self-Employed,95683.27,20302.4,Home,660.0,1,29,63.45793971430775,2021-03-02,0
100483,,Male,North,Post-Graduate,,211615.51911736905,58495.2,Home,644.0,1,43,16.261622424105937,2019-09-16,0
100484,27.0,Male,South,Graduate,Unemployed,119333.78,50438.26,Education,751.0,0,35,11.919879455079567,2019-04-10,0
100485,21.0,Female,East,Post-Graduate,Salaried,44214.31,16509.34,Business,596.0,1,40,18.068329026676768,2018-05-24,0
100486,29.0,Male,East,Graduate,Salaried,309856.36783740873,146188.59,Car,705.0,0,36,56.913622939718366,2016-04-20,1
100487,24.0,Female,North,Post-Graduate,,126476.61,34090.14,Education,719.0,0,33,1.7904011443109233,2016-09-02,0
100488,52.0,Male,North,Secondary,Salaried,30022.59,9787.79,Other,638.0,1,226,46.43519644984903,2020-01-19,1
100489,44.0,Other,North,Post-Graduate,Salaried,14368.22,2169.37,Car,668.0,3,32,62.98248916856899,2023-12-20,0
100490,35.0,Male,East,Secondary,,29421.39,4016.88,Home,715.0,0,50,26.95112897774562,2017-02-15,0
100491,,Male,East,Secondary,Salaried,72997.56,24171.51,Car,584.0,0,36,22.924445091731755,2023-08-20,1
100492,36.0,Female,North,Graduate,Salaried,135480.89,33978.38,Business,624.0,0,36,31.438127153334868,2022-12-08,0
100493,26.0,Male,East,Graduate,Self-Employed,48623.31,19760.53,Business,661.0,1,44,118.23583719390884,2025-09-05,0
100494,50.0,Male,West,Graduate,Self-Employed,127709.39,15516.83,Education,774.0,0,31,77.6687561922407,2019-03-12,0
100495,40.0,Male,North,Graduate,Salaried,15009.14,2414.72,Other,626.0,0,39,42.0565877340626,2022-06-02,0
100496,25.0,Male,South,Graduate,Salaried,31205.33,16619.82,Business,634.0,1,222,8.030712862408198,2024-04-18,0
100497,33.0,Male,East,Secondary,Salaried,35316.12,13531.58,Home,743.0,0,37,15.470623751948908,2022-09-07,0
100498,26.0,Female,North,Primary,Salaried,40591.23,18510.71,Business,690.0,1,41,33.224408224373825,2020-01-14,0
100499,21.0,Male,South,Secondary,Self-Employed,47582.98,24790.07,Home,781.0,2,23,6.700376893830466,2018-05-25,0
100500,44.0,Female,East,Graduate,Self-Employed,77318.12,25663.21,Business,716.0,0,44,2.9222203244209872,2015-12-24,0
100501,54.0,Female,West,Secondary,Salaried,31166.82,14976.6,Car,641.0,1,38,35.28782545762992,2017-09-12,0
100502,21.0,Female,West,Graduate,Salaried,49720.76,18013.47,Business,633.0,0,55,48.107970113388276,2023-02-13,0
100503,41.0,Male,East,Graduate,Salaried,42909.85,9070.04,Car,601.0,1,35,46.47399532507958,2019-08-11,0
100504,28.0,Female,East,Primary,Salaried,21210.32,5701.93,Other,572.0,0,138,28.92472374336628,2018-11-17,0
100505,,Male,South,Graduate,Salaried,40620.23,14021.1,Car,670.0,1,221,25.058830662790154,2024-09-11,0
100506,29.0,Female,East,Post-Graduate,Unemployed,39657.18,10249.11,Business,688.0,0,42,30.930063400207803,2023-10-16,0
100507,26.0,Female,South,Secondary,Self-Employed,38983.37,98701.19710449371,Car,,0,50,47.858286697627086,2016-09-27,0
100508,35.0,Female,North,Graduate,Salaried,45631.91,12261.13,Other,643.0,0,36,7.378175739728846,2025-05-15,1
100509,27.0,,East,Graduate,Salaried,47263.51,7629.28,Other,766.0,2,32,16.006482440414544,2020-02-15,0
100510,38.0,Female,East,Graduate,Self-Employed,31480.35,4480.32,Car,568.0,0,27,23.200212478936976,2017-12-13,0
100511,34.0,Male,South,Graduate,Salaried,123146.09,15177.51,Other,562.0,0,224,25.639691777776783,2023-08-26,0
100512,33.0,Female,West,Graduate,Salaried,17454.81,2713.84,Education,601.0,1,43,29.01952349224119,2018-02-26,0
100513,26.0,Other,North,Graduate,Salaried,24988.69,6793.26,Business,650.0,2,39,29.551751645469245,2023-10-16,0
100514,29.0,,South,Primary,Self-Employed,411237.33,163234.86,Business,584.0,0,210,42.132444794936625,2024-12-02,0
100515,43.0,Other,North,Graduate,Salaried,19390.95,3763.27,Home,731.0,2,171,1.7306919991718885,2025-05-24,0
100516,40.0,Male,East,Graduate,Self-Employed,15062.31,8193.96,Other,606.0,0,45,1.1740790553983764,2021-04-14,1
100517,,Male,East,Primary,Self-Employed,80060.37,40365.74,Car,595.0,0,45,18.02650136763816,2023-06-01,0
100518,36.0,Male,South,Graduate,Self-Employed,8444.4,3042.21,Home,713.0,0,40,45.54460840656177,2024-06-22,0
100519,43.0,Male,East,Post-Graduate,Self-Employed,36854.6,17030.69,Other,662.0,0,34,18.264903980600195,2023-02-23,0
100520,18.0,Female,South,Graduate,Salaried,247611.14,70114.63,Business,697.0,2,33,29.260519693062875,2025-03-16,0
100521,40.0,Male,East,Graduate,Salaried,12926.13,1530.31,Home,647.0,1,39,32.306527614216186,2023-06-22,0
100522,28.0,,South,Post-Graduate,Self-Employed,,,Home,666.0,2,134,35.68974159829129,2018-08-05,0
100523,41.0,,South,Graduate,,13408.04,2197.53,Business,564.0,1,35,58.16235201959401,2023-12-18,0
100524,27.0,Female,West,Graduate,Salaried,91275.94,52389.53,Home,641.0,1,33,42.50359521008242,2023-07-18,0
100525,18.0,Female,North,Graduate,Salaried,109401.1,42222.4,Other,587.0,0,51,47.95433656295206,2020-04-18,0
100526,19.0,Female,North,Post-Graduate,Self-Employed,29521.79,7462.56,Business,767.0,0,34,27.717665265827293,2020-02-03,0
100527,35.0,Female,East,Graduate,,76843.4,26723.24,Car,728.0,0,218,56.52306939053855,2020-08-08,0
100528,38.0,Male,West,Graduate,Salaried,135287.73,47460.95,Education,611.0,0,33,31.288937920810003,2024-10-02,1
100529,26.0,Male,South,Graduate,Salaried,185875.43,20751.79,Education,638.0,0,37,5.195763524921844,2024-02-17,0
100530,41.0,Female,North,Post-Graduate,Salaried,36529.91,10145.45,Education,640.0,0,36,74.25095993089798,2019-12-16,0
100531,18.0,Male,South,Graduate,Salaried,7057.02,,Other,779.0,0,37,30.831286839424944,2020-07-22,0
100532,34.0,Female,South,Primary,,23069.16,8190.35,Other,674.0,0,210,39.535905029073085,2023-05-15,0
100533,23.0,Male,North,Post-Graduate,Salaried,31618.94,7023.04,Education,624.0,2,30,10.765029677069968,2017-03-15,0
100534,28.0,Male,East,Graduate,Salaried,36163.44,9675.71,Education,659.0,1,34,69.54815008389835,2020-09-29,0
100535,35.0,Male,West,Primary,Salaried,38279.41,20346.55,Car,558.0,0,52,15.72142953575008,2019-11-16,0
100536,26.0,Female,South,Graduate,Self-Employed,108887.5,39501.64,Business,646.0,0,219,23.06555741832623,2020-07-04,1
100537,31.0,Male,South,Graduate,Self-Employed,123315.04,44908.39,Business,585.0,2,37,2.4762977955779846,2021-08-07,0
100538,45.0,Female,South,Post-Graduate,Salaried,38778.29,22519.86,Business,539.0,0,30,36.56239852849965,2021-04-29,0
100539,29.0,Male,North,Secondary,Salaried,107124.05,27899.46,Home,769.0,1,40,24.9327231731321,2025-01-27,0
100540,43.0,Male,West,Post-Graduate,Self-Employed,59224.11,20122.61,Other,648.0,0,36,2.215304608043315,2017-04-04,0
100541,,Female,South,Graduate,Salaried,46843.13,23695.92,Car,604.0,1,36,28.783723299804343,2018-03-29,0
100542,,,South,Primary,Unemployed,,2857.93,Business,548.0,1,48,31.70630927416928,2018-06-14,0
100543,49.0,Male,East,Post-Graduate,Self-Employed,47134.31,10977.57,Business,637.0,2,163,25.54543185526224,2019-10-27,0
100544,18.0,Female,South,Graduate,Salaried,230776.23,447333.76691162604,Business,641.0,1,45,2.7759835582285106,2022-05-27,0
100545,27.0,Male,East,Secondary,Unemployed,14075.99,6339.15,Education,696.0,1,24,35.234324530135616,2018-06-26,0
100546,41.0,Male,North,Graduate,Salaried,29460.87,6741.47,Business,,0,44,7.182474660357535,2019-07-11,0
100547,,Male,West,Post-Graduate,Salaried,40204.72,22568.43,Home,618.0,0,38,46.00590628886161,2016-12-23,0
100548,39.0,Female,West,Secondary,Salaried,63228.92,10408.99,Business,595.0,2,45,20.00260223370588,2022-12-11,0
100549,29.0,Female,East,Secondary,Salaried,,47544.6,Home,637.0,0,39,46.697140031075165,2022-10-27,0
100550,36.0,,West,Secondary,Self-Employed,43627.2,5557.83,Education,530.0,1,33,30.253491476431968,2021-07-07,0
100551,33.0,Female,North,Secondary,Salaried,14259.39,6440.29,Home,602.0,0,34,31.177106767829162,2025-02-12,0
100552,47.0,Male,South,Graduate,Salaried,87287.8,47626.96,Other,688.0,0,32,52.97335301158692,2023-10-24,0
100553,38.0,Male,East,Graduate,Salaried,81383.02,34013.0,Education,576.0,0,42,15.325218761527543,2022-12-17,0
100554,38.0,Male,East,Secondary,Self-Employed,9409.43,5352.8,Business,710.0,1,43,10.276069204020938,2016-12-11,0
100555,31.0,Male,South,Secondary,Salaried,44351.93,7284.89,Business,702.0,0,47,40.0026313117125,2019-05-28,0
100556,30.0,Male,South,Secondary,Salaried,12467.01,1793.59,Other,707.0,1,128,6.347120823190217,2023-01-13,0
100557,31.0,Male,North,Post-Graduate,Self-Employed,26140.31,13572.22,Home,650.0,0,42,15.621982991431464,2022-07-06,1
100558,39.0,Female,South,Secondary,Salaried,21605.6,,Business,644.0,2,35,1.5750909583959753,2025-10-27,0
100559,31.0,Male,North,Post-Graduate,Self-Employed,84996.61,43817.43,Education,669.0,0,35,50.73280611994884,2016-03-20,0
100560,38.0,Male,East,Graduate,Salaried,48845.57,24397.51,Home,729.0,0,41,11.951848637746686,2025-09-05,0
100561,56.0,Male,North,Secondary,Self-Employed,15906.48,4471.54,Car,724.0,1,43,18.22297123266155,2022-05-11,0
100562,44.0,,North,Post-Graduate,Self-Employed,,,Car,550.0,0,47,6.779055135915158,2024-01-01,0
100563,32.0,Male,East,Graduate,Salaried,,21065.95,Home,598.0,0,33,23.062416489087326,2015-12-27,0
100564,47.0,Female,East,Graduate,Salaried,57933.2,14686.07,Education,587.0,1,45,27.427001438301033,2021-11-14,0
100565,31.0,,West,Post-Graduate,Self-Employed,23196.26,6940.41,Home,694.0,0,50,44.86758701586613,2020-12-19,0
100566,18.0,Female,East,Primary,Salaried,33203.59,14934.29,Education,609.0,0,41,6.204786205254102,2022-07-09,0
100567,,Female,South,Primary,Unemployed,66594.11,16427.3,Car,638.0,0,36,19.18340520743432,2023-01-06,1
100568,,Male,West,Graduate,Salaried,67515.63,34403.61,Car,752.0,1,37,55.60929241595976,2025-01-15,0
100569,31.0,Female,East,Secondary,Salaried,129641.75,17503.88,Other,717.0,1,29,48.73907648897952,2025-03-06,0
100570,35.0,Male,North,Secondary,Salaried,41653.97,20643.35,Education,733.0,0,32,17.799505036549128,2019-08-21,0
100571,,Female,East,Primary,Unemployed,56846.82,22791.35,Car,607.0,1,58,29.1094835641745,2024-03-11,0
100572,38.0,Male,West,Primary,Salaried,31343.59,12114.2,Education,484.0,0,41,65.42463430754728,2019-08-14,0
100573,33.0,Male,South,Graduate,Self-Employed,51459.32,16939.82,Car,626.0,2,36,8.50831913923508,2020-07-12,0
100574,43.0,Male,South,Secondary,Self-Employed,63230.6,15081.94,Home,564.0,2,40,4.582698139502426,2023-04-20,0
100575,18.0,Male,North,Graduate,Salaried,41122.35,13654.07,Home,533.0,2,42,20.350301836472415,2024-02-24,0
100576,37.0,Male,North,Graduate,Salaried,,25459.1,Other,718.0,1,151,28.49919798738165,2016-05-18,0
100577,43.0,Male,South,Graduate,Self-Employed,57996.13,22727.35,Business,,1,40,15.560481802744086,2022-07-02,0
100578,20.0,Male,East,Primary,Salaried,59551.93,14339.34,Other,602.0,1,33,47.58437880149711,2021-08-09,0
100579,46.0,,North,Graduate,Self-Employed,25817.71,3583.44,Other,628.0,0,41,33.791802420567215,2022-10-06,0
100580,38.0,Female,West,Primary,Salaried,15921.81,2747.22,Other,749.0,0,52,19.120300176639127,2018-09-11,1
100581,31.0,Male,East,Graduate,Salaried,144879.58,65136.22,Business,640.0,0,44,20.298234209248037,2023-11-02,0
100582,41.0,Male,East,Post-Graduate,Self-Employed,65914.34,7332.72,Business,707.0,0,40,16.56573791885615,2018-01-21,0
100583,58.0,Female,West,Graduate,Salaried,37037.64,19564.08,Car,631.0,0,37,44.93520985777265,2024-12-21,0
100584,37.0,Female,North,Graduate,Salaried,135688.47727846,60679.71,Home,555.0,0,44,21.494388264923554,2016-05-06,0
100585,37.0,Female,South,Graduate,Salaried,23051.89,11158.11,Education,579.0,0,43,8.527611373201534,2022-08-03,1
100586,,Male,East,Graduate,Salaried,126124.8,65331.67,Education,650.0,0,50,47.31422484925204,2025-06-27,0
100587,27.0,Male,West,Post-Graduate,Salaried,49666.43,8013.94,Other,656.0,0,43,25.024755301715985,2016-05-06,0
100588,43.0,Male,East,Post-Graduate,Self-Employed,28637.87,14640.41,Education,683.0,1,47,5.52180264376446,2017-04-25,0
100589,26.0,Male,North,Secondary,Salaried,66883.41,23564.44,Business,683.0,0,50,60.83079095758964,2023-03-06,0
100590,36.0,Female,West,Graduate,Salaried,23189.07,12586.14,Education,704.0,0,207,40.98984485935239,2018-03-12,0
100591,30.0,,North,Post-Graduate,Self-Employed,147802.07,80299.87,Home,604.0,0,37,30.832483117179027,2023-09-28,0
100592,40.0,Male,West,Post-Graduate,Salaried,131294.12,14716.63,Education,760.0,1,36,26.18677100030225,2018-12-23,0
100593,38.0,Female,West,Graduate,Salaried,30628.79,8926.23,Education,765.0,0,48,24.953885267833552,2016-09-27,0
100594,45.0,Male,North,Graduate,,26903.69,9771.4,Education,,0,151,24.586704128399433,2020-04-24,0
100595,30.0,Male,East,Secondary,Self-Employed,5477.74,2405.71,Education,602.0,1,47,25.075676216801575,2022-05-03,1
100596,32.0,Male,North,Post-Graduate,Salaried,13598.17,3305.62,Home,543.0,0,228,19.38530469879787,2021-06-15,0
100597,25.0,Female,South,Secondary,,15235.43,3444.29,Education,660.0,0,37,28.139704012496516,2019-06-27,0
100598,31.0,Male,South,Graduate,Salaried,49568.32,,Business,677.0,0,33,19.029392534830674,2023-08-15,1
100599,,Female,East,Secondary,Salaried,34268.02,150562.92487211924,Education,615.0,1,42,34.022177150502294,2021-06-12,1
100600,43.0,Female,West,Secondary,Salaried,15164.11,,Education,667.0,0,50,29.57741261060197,2021-08-17,0
100601,26.0,Male,East,Graduate,Salaried,35526.13,17090.0,Home,567.0,0,34,17.391460084774874,2022-05-03,0
100602,44.0,Male,South,Post-Graduate,Salaried,66650.95,20972.43,Home,708.0,0,46,28.437227232816777,2020-08-14,0
100603,49.0,Female,West,Primary,Salaried,635329.743782006,80803.2,Car,618.0,0,40,39.77290671608798,2023-01-21,0
100604,39.0,Male,West,Graduate,,9732.43,1793.3,Education,667.0,0,35,10.615450170300214,2020-03-06,0
100605,54.0,Female,North,Primary,Unemployed,40148.65,13167.24,Education,663.0,0,126,40.40756954016755,2017-04-12,1
100606,27.0,Female,West,Secondary,Salaried,14709.99,7456.68,Other,532.0,0,43,7.925155108383237,2023-11-20,0
100607,23.0,Male,North,Graduate,Salaried,91522.29,26573.29,Home,700.0,1,31,21.74009743369613,2016-03-19,0
100608,18.0,Male,West,Graduate,Salaried,83305.68,30760.48,Home,603.0,1,43,20.934281470334362,2025-01-23,0
100609,50.0,Female,South,Secondary,Salaried,21688.41,11839.76,Education,662.0,2,38,40.18191079017315,2016-10-09,0
100610,42.0,Female,North,Secondary,Self-Employed,24103.65,13423.28,Education,565.0,0,44,16.67575181109068,2021-11-03,1
100611,34.0,Male,South,Primary,Salaried,30759.1,6394.43,Education,621.0,1,31,21.00341384359669,2019-09-13,0
100612,,Male,East,Secondary,,7337.26,893.66,Other,672.0,0,40,31.631882396055126,2017-01-19,0
100613,24.0,Male,South,Post-Graduate,Salaried,58205.17,14708.75,Other,585.0,0,179,5.474414689677744,2016-07-27,0
100614,59.0,,North,Post-Graduate,Self-Employed,35763.36,16018.45,Home,589.0,1,34,31.117048764697135,2016-05-31,0
100615,36.0,Female,East,Secondary,Salaried,96673.53,55641.04,Other,658.0,0,38,41.668437780613345,2020-02-04,0
100616,36.0,Female,West,Graduate,Salaried,18475.99,2559.22,Home,640.0,1,48,33.13562416246328,2019-04-12,0
100617,42.0,Male,South,Post-Graduate,Salaried,27109.96,3097.09,Business,671.0,0,29,22.910690349783785,2016-03-26,0
100618,40.0,Male,North,Primary,Salaried,13329.5,7225.57,Business,628.0,0,43,30.74075627525696,2018-06-24,0
100619,37.0,Female,South,Post-Graduate,Salaried,19920.85,9443.93,Business,688.0,0,35,28.64113731396594,2019-12-11,0
100620,27.0,Male,North,Post-Graduate,Salaried,17281.11,10301.69,Car,616.0,1,39,43.65364332189176,2018-01-12,0
100621,40.0,Male,West,Primary,Self-Employed,98689.5,29448.6,Car,686.0,0,46,52.59018390354301,2023-12-11,0
100622,54.0,,West,Secondary,Self-Employed,25446.8,7838.26,Education,596.0,0,47,22.604998321700997,2017-10-31,0
100623,48.0,Female,East,Post-Graduate,Salaried,49133.45,9146.48,Home,613.0,0,37,34.16750094540853,2025-06-24,0
100624,51.0,Female,South,Graduate,Salaried,32805.26,5180.72,Home,694.0,0,173,17.9835078529389,2019-08-05,0
100625,30.0,Male,East,Primary,Salaried,16113.02,6273.75,Education,619.0,1,41,37.500740753537485,2023-10-19,0
100626,,Male,East,Secondary,Unemployed,38883.08,10970.57,Education,580.0,1,232,38.28223724948705,2020-03-30,0
100627,,Female,West,Graduate,Salaried,71842.93,10069.38,Business,754.0,0,32,26.997708857168213,2022-02-28,1
100628,36.0,Other,East,Graduate,Self-Employed,16928.39,9200.47,Home,648.0,0,158,39.34230565153222,2018-09-28,1
100629,46.0,Male,East,Graduate,Salaried,84986.28,16927.42,Other,678.0,0,43,30.05747127107495,2017-11-01,0
100630,18.0,Male,East,Post-Graduate,Salaried,22542.96,10691.95,Home,514.0,3,52,29.134832812071345,2018-09-03,0
100631,50.0,Male,South,Secondary,Salaried,30229.32,7288.72,Other,730.0,1,51,14.15343515940129,2021-03-06,0
100632,33.0,Female,West,Graduate,Salaried,68016.21,34446.97,Education,809.0,1,43,33.095330811451824,2017-09-22,0
100633,,Male,East,Graduate,Self-Employed,26165.73,4165.54,Education,725.0,0,30,19.597520532496304,2025-09-24,1
100634,25.0,Male,East,Graduate,Unemployed,45844.7,21915.41,Other,733.0,0,49,45.654271759567465,2016-04-28,0
100635,18.0,Female,North,Secondary,Salaried,34585.93,5155.36,Car,625.0,1,46,14.822395242804049,2021-03-11,0
100636,43.0,Female,East,Post-Graduate,Salaried,49337.97,15958.76,Home,665.0,0,34,34.83911502405206,2025-09-06,0
100637,36.0,Male,East,Post-Graduate,,6623.4,3093.14,Education,679.0,1,120,25.308783639511745,2022-04-09,0
100638,22.0,Female,North,Graduate,Self-Employed,10292.9,1920.75,Car,608.0,1,50,34.79378835542457,2022-08-20,0
100639,22.0,Male,North,Graduate,Salaried,,8157.29,Education,643.0,1,37,28.950591679264704,2019-04-05,0
100640,32.0,Male,East,Secondary,Salaried,101997.14,54301.59,Car,590.0,3,44,15.275959494243311,2017-03-06,0
100641,52.0,Male,East,Graduate,Salaried,21473.3,11650.55,Other,626.0,0,34,49.68813474349398,2020-01-07,0
100642,32.0,Female,South,Graduate,Salaried,36597.39,4482.0,Business,700.0,3,48,14.03096071970994,2017-08-14,0
100643,20.0,Male,North,Graduate,Salaried,56315.79,10364.66,Home,544.0,0,38,41.56633720478391,2021-01-06,0
100644,33.0,Female,East,Post-Graduate,Salaried,,3558.09,Other,707.0,0,33,0.5708374736111743,2017-12-11,0
100645,32.0,Female,North,Graduate,Salaried,8785.11,1667.82,Car,555.0,2,37,24.799403773870523,2025-07-07,1
100646,18.0,,South,Graduate,Salaried,21897.39,12812.03,Car,653.0,0,158,57.52535022247261,2016-08-01,0
100647,34.0,Female,North,Graduate,Salaried,34094.5,12813.65,Education,659.0,1,49,25.041927623433434,2021-10-16,0
100648,33.0,Female,North,Secondary,Self-Employed,78078.27,26082.53,Business,250.0,0,54,31.736510780415767,2024-12-12,0
100649,42.0,Male,North,Graduate,Self-Employed,328305.31,194433.46,Education,639.0,0,32,58.84699389382475,2023-03-05,0
100650,53.0,Male,South,Secondary,Salaried,37069.52,14030.0,Business,587.0,0,42,27.429185136730514,2022-03-11,0
100651,46.0,Female,North,Graduate,Unemployed,14434.45,6214.88,Home,661.0,0,43,34.66211086661972,2017-01-21,0
100652,32.0,Male,South,Graduate,,61375.7,16349.58,Other,780.0,2,178,40.883499921892,2024-06-29,0
100653,24.0,Female,South,Graduate,Salaried,127995.64,37254.08,Business,649.0,1,31,5.1655323372077895,2021-09-09,0
100654,61.0,Female,South,Graduate,Salaried,48502.28,19265.33,Car,597.0,2,45,21.26078667661014,2016-02-07,0
100655,,,South,Graduate,Self-Employed,21539.33,2905.5,Business,622.0,0,37,32.337672010772664,2023-01-12,0
100656,35.0,Female,West,Secondary,Self-Employed,95736.03,21822.21,Education,659.0,2,158,1.274556360602535,2024-03-23,0
100657,35.0,Male,North,Post-Graduate,Unemployed,75643.85,15008.18,Home,,0,30,54.656481813466655,2017-09-06,0
100658,37.0,Male,South,Secondary,Self-Employed,19576.6,2113.23,Home,626.0,2,43,43.61546186494401,2023-04-06,1
100659,34.0,Male,North,Secondary,,60360.81,22239.98,Home,730.0,0,37,40.93470408030252,2022-01-18,0
100660,29.0,Male,North,Graduate,Salaried,98791.55,37592.79,Other,681.0,9,39,53.75993607335411,2023-09-16,0
100661,30.0,Female,East,Secondary,Salaried,114515.67,33435.1,Education,643.0,0,50,43.018427647509554,2018-06-28,0
100662,35.0,Female,East,Primary,Salaried,42183.98,9886.4,Car,643.0,1,40,25.86197275233488,2023-04-18,0
100663,30.0,Female,West,Graduate,Salaried,33406.02,14231.96,Home,660.0,0,33,0.6196153908833679,2018-11-18,0
100664,28.0,Male,East,Graduate,Salaried,118749.79,19870.35,Education,684.0,1,45,17.73818576992084,2024-10-05,0
100665,36.0,Male,West,Graduate,Salaried,16895.9,6070.82,Education,727.0,10,38,18.25972800469527,2020-06-24,0
100666,32.0,Female,North,Post-Graduate,Self-Employed,63184.75,30583.76,Business,625.0,2,228,41.138189582450266,2025-01-15,0
100667,50.0,Male,North,Graduate,Salaried,14867.51,2708.1,Other,590.0,3,46,31.456099649670872,2024-02-10,0
100668,18.0,Female,North,Post-Graduate,Salaried,104323.91,49723.88,Education,617.0,0,30,1.8214830783451426,2023-10-18,0
100669,46.0,Female,North,Secondary,Salaried,36189.29,17385.24,Education,597.0,0,35,45.572377640879694,2023-04-19,1
100670,,Female,East,Graduate,Salaried,122739.74,15951.66,Education,558.0,0,32,53.92855184185936,2020-06-14,0
100671,18.0,Female,East,Post-Graduate,Self-Employed,65912.61,7210.32,Other,735.0,0,118,56.559701175034974,2021-05-15,0
100672,32.0,Male,North,Graduate,Self-Employed,16720.3,9814.28,Home,701.0,0,38,9.661301734438716,2020-01-23,0
100673,31.0,Female,West,Graduate,Unemployed,139059.48,27351.79,Car,513.0,1,39,35.78826418774821,2017-05-11,0
100674,21.0,Male,West,Graduate,Salaried,153883.5,78645.18,Business,663.0,2,32,11.885335265747905,2020-08-18,0
100675,27.0,Female,South,Primary,Salaried,,27173.57,Home,627.0,0,49,64.90532461282785,2023-07-22,0
100676,24.0,Male,North,Graduate,Salaried,24189.76,5617.74,Car,620.0,1,38,30.550395864244372,2020-01-13,0
100677,53.0,Female,North,Graduate,Salaried,34826.84,5745.91,Business,501.0,0,44,23.33664385094501,2023-10-17,0
100678,,Female,North,Post-Graduate,Self-Employed,49975.92,17408.54,Home,648.0,1,44,20.024130851636805,2025-07-31,0
100679,48.0,Male,North,Secondary,Self-Employed,25336.13,7694.01,Car,655.0,2,28,36.01263232121685,2022-05-02,0
100680,42.0,Male,South,Post-Graduate,Self-Employed,,8975.19,Education,579.0,1,36,39.28105741413772,2021-08-10,0
100681,24.0,Female,North,Post-Graduate,Salaried,49931.94,27566.64,Education,747.0,2,237,0.3349739388230937,2016-05-16,0
100682,30.0,Male,South,Secondary,Self-Employed,5116.76,2571.81,Home,697.0,1,35,55.14355007494149,2024-04-17,0
100683,40.0,Male,West,Secondary,,58363.12,13845.25,Other,586.0,0,43,38.47643514404314,2021-06-01,0
100684,23.0,Male,East,Post-Graduate,Self-Employed,33672.24,18165.05,Home,711.0,1,40,54.99883945460978,2018-12-24,0
100685,42.0,Male,West,Post-Graduate,Salaried,41898.85,21648.95,Business,622.0,0,31,60.79271975100604,2024-03-07,0
100686,33.0,Female,North,Graduate,Salaried,33125.52,18701.61,Home,,0,37,28.21054279231556,2019-06-30,1
100687,31.0,Male,South,Secondary,Salaried,,20909.32,Education,563.0,1,48,45.42432704731794,2021-12-03,0
100688,42.0,Male,East,Graduate,Unemployed,108956.62,52766.34,Home,660.0,1,44,19.63589827182584,2020-04-12,0
100689,39.0,Male,North,Graduate,Salaried,55792.65,22084.35,Home,,1,33,21.581084222086048,2021-09-04,1
100690,31.0,Male,North,Secondary,Salaried,33911.38,,Home,600.0,0,42,58.30281539480353,2020-08-23,0
100691,47.0,Male,East,Graduate,Self-Employed,43040.0,25704.16,Education,534.0,0,35,173.18151728938415,2020-08-02,0
100692,24.0,Male,East,Primary,Salaried,45190.16,5384.58,Education,576.0,0,44,33.5364375185267,2025-05-05,1
